nome;preco;categoria;sku;estoque;imagem;descricao
Lanterna Fenix TK22UE - 1600 Lumens;1299.00;Acessório;PH-4367;28;https://images.tcdn.com.br/img/img_prod/620600/lanterna_fenix_tk22ue_1600_lumens_1_20260526150918_6d5340673230.jpg;Lanterna Tática TK22 Ultimate Edition - 1600 Lúmens A Fenix TK22 UE , parte da renomada série TK, mantém o padrão de resistência , confiabil
Coldre Velado para Canhoto Preto Confort Audaz - para Tanfoglio FT9 Carry;211.90;Acessório;PH-4391;3;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_clip_aco_preto_audaz_para_tanfoglio_ft9_carry_canhoto_4391_1_20260526151051.jpg;Coldre Velado para Canhoto Preto Confort Audaz - para Tanfoglio FT9 Carry - Coldre em couro de alta qualidade - Moldado exatamente no tamanh
Coldre Velado Clip aço Marrom Confort Audaz - para Tanfoglio FT9 Carry - Canhoto;211.90;Acessório;PH-4393;3;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_clip_aco_marrom_confort_audaz_para_tanfoglio_ft9_carry_canhoto_4393_1_20260526151051.jpg;Coldre Velado Clip aço Marrom Confort Audaz - para Tanfoglio FT9 Carry - Canhoto -Coldre em couro de alta qualidade -Moldado exatamente no t
Coldre Velado para Canhoto Marrom Confort Audaz - para Tanfoglio FT9 Full Size;211.90;Acessório;PH-4395;2;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_clip_aco_marrom_confort_audaz_para_tanfoglio_ft9_full_size_canhoto_4395_1_20260526151051.jpg;Coldre Velado para Canhoto Marrom Confort Audaz - para Tanfoglio FT9 Full Size - Coldre em couro de alta qualidade - Moldado exatamente no t
Coldre Velado para Canhoto Preto Confort Audaz - para Tanfoglio FT9 Full Size;211.90;Acessório;PH-4397;1;https://images.tcdn.com.br/img/img_prod/620600/coldre_velado_clip_aco_preto_confort_audaz_para_tanfoglio_ft9_full_size_canhoto_4397_1_eb5ebd20f73fd940c258a8c2307e48c6_20260526151051.jpg;Coldre Velado para Canhoto Preto Confort Audaz - para Tanfoglio FT9 Full Size - Coldre em couro de alta qualidade - Moldado exatamente no ta
Calibrador para Calibre 32;138.00;Acessório;PH-4401;1;https://images.tcdn.com.br/img/img_prod/620600/calibrador_32_4401_1_20260526151303.png;Calibrador para Calibre 32 CALIBRADOR PARA CARTUCHO DE METAL Calibrador para recuperar cartuchos de metal dilatados. Especificações Código r
Calibrador para Calibre 28;138.00;Acessório;PH-4403;1;https://images.tcdn.com.br/img/img_prod/620600/calibrador_28_4403_1_20260526151303.png;Calibrador para Calibre 28 CALIBRADOR PARA CARTUCHO DE METAL Calibrador para recuperar cartuchos de metal dilatados. Especificações Código r
"Revólver Taurus RT817/7 .38SPL 2"" Inox";9815.09;Arma;PH-4405;1;https://images.tcdn.com.br/img/img_prod/620600/revolver_taurus_rt817_7_38spl_2_inox_4405_1_20260526150811.jpg;Revólver Taurus RT 817 Calibre .38 SPL Inox Alto Brilho O Revólver Taurus RT 817 é um modelo compacto no calibre .38 SPL , com capacidade pa
Camiseta Manga Curta Camuflado Vegetação - Adulto;83.89;Acessório;PH-4409;2;https://images.tcdn.com.br/img/img_prod/620600/camiseta_manga_curta_camuflado_vegetacao_4409_1_20260526150635.jpeg;Camiseta Manga Curta Camuflado Vegetação - Adulto Tamanho G Tecido 100% Poliéster Proteção UV 50 Fabricante Rosset Observações : Imagens mer
Negaça Camuflada em Nylon (1,35m x 5,00m);277.70;Acessório;PH-4411;1;https://images.tcdn.com.br/img/img_prod/620600/negaa_camuflada_em_nylon_135m_x_400m_1_20260526151130_f8484e0209c3.jpg;A Negaça Camuflada em Nylon (1,35m x 5,00m) é uma ferramenta de ocultação indispensável para quem busca maestria e eficiência em atividades 
Camiseta Manga Curta Camuflado Cachorro - Infantil;43.68;Acessório;PH-4413;1;https://images.tcdn.com.br/img/img_prod/620600/camiseta_manga_curta_camuflado_cachorro_infantil_4413_1_20260526150635.jpeg;Camiseta Manga Curta Camuflado Cachorro - Infantil Tamanho M Tecido 100% Poliéster Proteção UV 50 Fabricante Rosset Observações : Imagens me
Negaça Camuflada de Nylon (1,35m x 4,00m);222.50;Acessório;PH-4415;1;https://images.tcdn.com.br/img/img_prod/620600/negaca_camuflada_de_nylon_1_35m_x_4_00m_4415_1_20260526151130.jpg;Negaça Camuflada em Nylon (1,35m x 4,00m) - Pro Hunters A Negaça Camuflada em Nylon é uma ferramenta de ocultação indispensável para quem bu
Moletom Pescaça C/ Capuz;249.76;Acessório;PH-4419;1;https://images.tcdn.com.br/img/img_prod/620600/moletom_pescaca_c_capuz_4419_1_20260526150637.jpeg;Observações : Imagens meramente ilustrativas.
Isolante Térmico;64.45;Acessório;PH-4421;2;https://images.tcdn.com.br/img/img_prod/620600/isolante_termico_4421_1_20260526151130.jpg;Rosset · Outros/Diversos
Cinturão Couro Expresso Calibre 36;92.00;Acessório;PH-4431;1;https://images.tcdn.com.br/img/img_prod/620600/cinturao_couro_expresso_calibre_36_4431_1_20260526150855.png;Rosset · Cintos
Cinturão em Couro Luxo;140.51;Acessório;PH-4433;1;https://images.tcdn.com.br/img/img_prod/620600/cinturao_em_couro_luxo_4433_1_20260526150854.jpg;Rosset · Cintos
Cinturão Couro Expresso Calibre 12;92.00;Acessório;PH-4435;1;https://images.tcdn.com.br/img/img_prod/620600/cinturao_couro_expresso_calibre_12_4435_1_20260526150855.png;Rosset · Cintos
"Cartucho CBC Cal 12GA Câmara 76,2mm Balote Knock Down M3"" Cx 10 Unidades";527.27;Munição;PH-4439;20;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_762mm_balote_knock_dow_1_20260526151342_c5772a5aeb26.jpg;"Cartucho CBC Calibre 12GA Câmara 76,2mm M3"" Balote Knock Down Estes cartuchos superam os convencionais em quantidade de chumbo e, portanto, "
Cartucho CBC Cal 12GA Câmara 70mm Balote Knock Down Sabot Cx 10 Unidades;276.20;Munição;PH-4441;150;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_70mm_balote_knock_down_1_20260526151342_c3bb261b9bbf.jpg;Cartucho CBC Calibre 12GA Câmara 70mm Balote Knock Down Sabot O Cartucho CBC calibre 12 modelo 12/70 Knock Down Sabot é a escolha ideal para
Cartucho CBC Cal 12GA Câmara 70mm Chumbo SG1 + SG Cx 25 Unidades;383.89;Munição;PH-4445;100;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_70mm_chumbo_sg1_sg_cx_1_20260526151343_504c23a3d31c.jpg;Cartucho CBC Calibre 12GA Câmara 70mm Chumbo SG1 + SG O Cartucho CBC Calibre 12 Knock Plus SG1 (CH SG) é referência para quem busca máxima p
Cartucho CBC Cal 12GA Câmara 76mm Knock Velox Chumbo SG M3 Cx 25 Unidades;358.97;Munição;PH-4447;250;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_76mm_knock_velox_chumb_1_20260526151343_8bbb6b30af31.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Cartucho CBC Cal 20GA Câmara 70mm Balote Knock Down Cx 10 Unidades;269.54;Munição;PH-4449;200;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_20ga_cmara_70mm_balote_knock_down_1_20260526151343_1744468d9a9f.jpg;Cartucho CBC Calibre 20GA Câmara 70mm Balote Knock Down A Munição CBC Calibre 20 Câmara 70 mm Knock Velox Knock Down é um cartucho de esping
Cartucho CBC Cal 20GA Câmara 70mm Chumbo SSG Cx 25 Unidades;279.80;Munição;PH-4453;125;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_20ga_cmara_70mm_chumbo_ssg_cx_25_1_20260526151343_9cf1d1845175.jpg;Cartucho CBC Calibre 20GA Câmara 70mm Chumbo SSG Munição CBC calibre 20 Chumbo SSG Antes de finalizar sua compra confirme a disponibilidade 
Cartucho CBC Knock Plus Cal 20GA Câmara 70mm Chumbo SG1 + SSG Cx 25 Unidades;226.59;Munição;PH-4455;10;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_knock_plus_cal_20ga_cmara_70mm_chumbo_1_20260526151343_bef0e6c486ec.jpg;Cartucho CBC Knock Plus Calibre 20GA Câmara 70mm Chumbo SG1 + SSG Cx 25un Cartucho carregado com bagos múltiplos de chumbo, fabricado com ma
Cartucho CBC Cal 20GA Câmara 70mm Knock Velox Chumbo SG1 Cx 25 Unidades;297.36;Munição;PH-4457;100;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_20ga_cmara_70mm_knock_velox_chumb_1_20260526151343_a2f5bad37668.jpg;Cartucho CBC Calibre 20GA Câmara 70mm Knock Velox Chumbo SG1 Munição CBC calibre 20 Knock Velox SG1 Velocidade (m/s) Boca Energia na Boca (j
Cartucho CBC Cal 36GA Câmara 63,5mm Knock Slug Balote Cx 10 Unidades;101.49;Munição;PH-4463;100;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_36ga_cmara_635mm_knock_slug_balot_1_20260526151343_884bd7041198.jpg;Cartucho CBC Calibre 36GA Câmara 63,5mm KNOCK SLUG BALOTE Munição CBC calibre 36 Knock Slug Balote Antes de finalizar sua compra confirme a 
"Cartucho CBC Cal 36GA Câmara 76,2mm M3"" Chumbo T Cx 10 unidades";105.75;Munição;PH-4469;1;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_36ga_cmara_762mm_m3_chumbo_t_1_20260723135822_0bc73f754701.png;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Cartucho CBC Cal 12GA Câmara 70mm Chumbo 3 Cx 25 Unidades;308.60;Munição;PH-4471;150;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_70mm_chumbo_3_cx_25_un_1_20260526151344_3f0a03cce792.jpg;Cartucho CBC Cal 12GA Câmara 70mm Chumbo 3 O Cartucho CBC Calibre 12/70 CH-3 é uma munição de alto desempenho, desenvolvida para atender às 
Cartucho CBC Cal 12GA Câmara 70mm Chumbo 5 Cx 25 Unidades;308.60;Munição;PH-4473;75;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_70mm_chumbo_5_cx_25_un_1_20260526151344_55c342ed7423.jpg;Cartucho CBC Cal 12GA Câmara 70mm Chumbo 5 A Munição CBC Calibre 12 CH 5 é a escolha ideal para quem busca desempenho, regularidade e segura
Cartucho CBC Cal 12GA Câmara 70mm K. Steel - Balote + Aço Cx 25 Unidades;458.56;Munição;PH-4475;450;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_70mm_k_steel_balote_1_20260526151345_942a2cb4af00.jpg;Cartucho CBC Calibre 12GA Câmara 70mm K. Steel - Balote + Aço Munição CBC calibre 12 Knock Steel - Balote + Aço Velocidade (m/s) Boca Energi
Cartucho CBC Cal 36GA Câmara 63,5mm Chumbo SG4 Cx 10 Unidades;96.25;Munição;PH-4477;80;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_36ga_cmara_635mm_chumbo_sg4_cx_10_1_20260526151345_7740024c7da6.jpg;Cartucho CBC Calibre 36GA Câmara 63,5mm Chumbo SG4 Munição CBC calibre 36 Chumbo SG4 Velocidade (m/s) Boca Energia na Boca (joules) Provete 
Munição CBC 9mm LUGER EXPO +P Bonded 147gr Blister 10 Unidades;198.22;Munição;PH-4489;1;https://images.tcdn.com.br/img/img_prod/620600/munio_cbc_9mm_luger_expo_p_bonded_147gr_blister_10_1_20260526151329_67b29cdc027a.jpg;Munição CBC Calibre 9mm LUGER +P EXPO Bonded - Blister Munição CBC calibre 9mm Luger +P Ponta Oca 147 grains Antes de finalizar sua compra c
Munição CBC Cal 9mm LUGER EOOG NTA 124gr Cx 50 unidades;279.50;Munição;PH-4491;1;https://images.tcdn.com.br/img/img_prod/620600/munio_cbc_cal_9mm_luger_eoog_nta_124gr_cx_50_unida_1_20260526151329_a0c01f913c74.jpg;Munição 9mm Luger CBC NTA 124gr - Ideal para Treino e Competição Se você busca comprar munição 9mm de alta tecnologia e performance, a Muniç
Munição CBC Cal 9mm LUGER ETOG - Blister 124gr;79.81;Munição;PH-4493;74;https://images.tcdn.com.br/img/img_prod/620600/munio_cbc_cal_9mm_luger_etog_blister_124gr_1_20260526151329_8157c073a7d2.jpg;Munição CBC Calibre 9mm LUGER ETOG - Blister Munição CBC calibre 9mm Luger Encamisado Total Ogival 124 grains Antes de finalizar sua compra 
Munição CBC Cal .45 Auto Ogival ETOG 230gr Blister 10 Unidades;129.80;Munição;PH-4499;3;https://images.tcdn.com.br/img/img_prod/620600/munio_cbc_cal_45_auto_ogival_etog_blister_230gr_1_20260526151330_b1cd2e076e7d.jpg;Munição CBC Calibre .45 Auto ETOG Munição CBC calibre .45 Auto Encamisado Total Ogival 230 grains Antes de finalizar sua compra confirme a d
Munição CBC Cal .357 Mag Ponta Oca Expo 158gr Blister 10 Unidades;158.40;Munição;PH-4503;15;https://images.tcdn.com.br/img/img_prod/620600/munio_cbc_cal_357_mag_ponta_oca_expo_158gr_blist_1_20260526151330_e78965cc8350.jpg;Munição CBC Calibre .357 Mag Expo 158gr Munição CBC calibre 357 Magnum Expansivo Ponta Oca 158 grains Antes de finalizar sua compra confirme
Munição CBC Calibre .22LR CHOG Subsonic Precision 40gr Cx 50 Unidades;88.40;Munição;PH-4517;10;https://images.tcdn.com.br/img/img_prod/620600/munio_cbc_calibre_22lr_chog_subsonic_precision_40g_1_20260526151331_5b16220e62a9.jpg;Munição CBC Calibre .22LR CHOG 40gr Subsonic Precision A munição .22 é utilizada para a prática da caça de pequenos animais , em competições
Cartucho CBC Cal 12GA Câmara 70mm Chumbo 3T Cx 25 unidades;335.50;Munição;PH-4519;9;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_70mm_chumbo_3t_1_20260526151345_20f4083ddb07.jpg;Cartucho CBC Cal 12GA Câmara 70mm Chumbo 3T O Cartucho CBC Calibre 12/70 Super Velox CH-3T é uma munição de alto desempenho, desenvolvida pa
Cartucho Knock S. Plus CBC Cal 12GA Câmara 70mm Balote + SG Cx 25 Unidades;458.56;Munição;PH-4523;100;https://images.tcdn.com.br/img/img_prod/620600/cartucho_knock_s_plus_cbc_cal_12ga_cmara_70mm_balo_1_20260526151345_6a1ffbf6727c.jpg;Cartucho Knock S. Plus CBC Calibre 12GA Câmara 70mm Balote + SG Munição CBC Calibre 12 Balote + 3 Esferas SG Antes de finalizar sua compra c
Cartucho CBC Cal 12GA Câmara 70mm Balote Knock Hex Cx 10 Unidades;452.80;Munição;PH-4525;6;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_12ga_cmara_70mm_balote_knock_hex_1_20260526151346_6958ee3f2d82.jpg;Cartucho CBC Calibre 12GA Câmara 70mm Balote Knock Hex 10 unidades Munição CBC Calibre 12 Balote Knock Hex Antes de finalizar sua compra con
Lanterna para Caça Fenix HT18 - 1500 Lúmens;1537.00;Acessório;PH-4527;2;https://images.tcdn.com.br/img/img_prod/620600/lanterna_fenix_ht18_1500_lumens_4527_1_d33e48faff164a1c9efd477d0d0be1b7_20260526150959.jpg;Lanterna para Caça Fenix HT18 - 1500 Lúmens A Fenix HT18 é uma lanterna especialmente projetada para caça , atendendo tanto profissionais qu
Lanterna para Busca e Resgate Fenix LR35R - 10.000 Lúmens;2552.00;Acessório;PH-4531;7;https://images.tcdn.com.br/img/img_prod/620600/lanterna_fenix_lr35r_10000_lumens_4531_1_1413a360df0baee4e080ec8bb7e836e1_20260526150959.jpg;Lanterna para Busca e Resgate Fenix LR35R - 10000 Lúmens A Fenix LR35R é uma lanterna excepcionalmente brilhante, oferecendo uma potência má
Lanterna Fenix E20 V2.0 - 350 Lúmens;466.00;Acessório;PH-4533;17;https://images.tcdn.com.br/img/img_prod/620600/lanterna_fenix_e20_v2_0_350_lumens_4533_1_ab4a281455b56605d29e6fe34bfb230f_20260526150928.jpg;Lanterna Fenix E20 V2.0 - 350 Lúmens A Fenix E20 V2.0 é uma lanterna portátil EDC. Consegue a seleção de saída com uma mão através do interr
Lanterna Tática Profissional Fenix TK30 - 500 Lúmens;3198.00;Acessório;PH-4535;26;https://images.tcdn.com.br/img/img_prod/620600/lanterna_fenix_tk30_500_lumens_4535_1_015ac41b9d6bc279ca81a952c444b597_20260526150918.jpg;Lanterna Tática Profissional Fenix TK30 - 500 Lúmens A Lanterna TK30 é uma poderosa ferramenta tática que combina um laser branco de alta in
Lanterna EDC Fenix E03R - 260 Lúmens;300.00;Acessório;PH-4537;57;https://images.tcdn.com.br/img/img_prod/620600/lanterna_fenix_e03r_260_lumens_4537_1_753423c0d010f0ba764f9408b9068a0c_20260526150928.jpg;Lanterna EDC Fenix E03R - 260 Lúmens A Fenix E03R é uma lanterna de chaveiro de metal com um corpo incrivelmente pequeno de apenas 22 gramas
Lanterna para Bike Fenix BC30 V2.0 - 2200 Lúmens;1064.00;Acessório;PH-4539;3;https://images.tcdn.com.br/img/img_prod/620600/lanterna_para_bike_fenix_bc30_v2_0_2200_lumens_4539_1_0cf7555b41d17ca0088cc1414f20239b_20260526150945.jpg;Lanterna para Bike Fenix BC30 V2.0 - 2200 Lúmens A Fenix BC30 V2.0 é uma poderosa e versátil lanterna de bicicleta profissional, ideal para 
Lanterna para Cabeça Fenix HM61R - 1200 Lúmens;1009.00;Acessório;PH-4541;6;https://images.tcdn.com.br/img/img_prod/620600/lanterna_de_cabeca_fenix_hm61r_1200_lumens_4541_1_5c15e4513717ec687552176afc993d39_20260526150938.jpg;Lanterna para Cabeça Fenix HM61R - 1200 Lúmens A HM61R é uma lanterna multifuncional excelente! Além do alto desempenho como lanterna de cab
Cartucho CBC Cal 28GA Câmara 70mm Velox Chumbo 3 Cx 25 Unidades;215.76;Munição;PH-4549;100;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_28ga_cmara_70mm_chumbo_3_1_20260526151346_0c1c9dc45397.jpg;Cartucho CBC Calibre 28GA Câmara 70mm Chumbo 3 Munição CBC calibre 28 Chumbo 3 Velocidade (m/s) Boca Energia na Boca (joules) Provete (cm) 3
Cartucho CBC Cal 36GA Câmara 63,5mm Chumbo 5 Cx 10 Unidades;91.25;Munição;PH-4551;70;https://images.tcdn.com.br/img/img_prod/620600/cartucho_cbc_cal_36ga_cmara_635mm_chumbo_5_cx_10_u_1_20260526151346_5dd3240347c7.jpg;Cartucho CBC Calibre 36GA Câmara 63.5mm Chumbo 5 10 un Munição CBC calibre 36 Chumbo 5 Velocidade (m/s) Boca Energia na Boca (joules) Provet
Munição CCI .22LR Standart Velocity 40Gr LRN HS Cx 50 Unidades;116.59;Munição;PH-4569;1000;https://images.tcdn.com.br/img/img_prod/620600/munio_cci_cal_22_lr_standard_velocity_target_ogiva_3_20260526151332_e478ba215b4d.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Espoleta Federal Champion Shotshell NO.209;144.00;Acessório;PH-4573;0;https://images.tcdn.com.br/img/img_prod/620600/espoleta_federal_champion_shotshell_no_209_4573_2_20260526151314.jpg;Espoleta Federal Champion Shotshell NO.209 Espoleta Federal Champion ShotShell Numero 209 Fabricante Federal Calibre Cartuchos de caça plást
Espoleta Fiocchi 1 1/2 SMALL PISTOL - Cx 150;210.14;Acessório;PH-4575;1;https://images.tcdn.com.br/img/img_prod/620600/espoleta_fiocchi_112_small_pistol_cx_150_1_20260526151314_0fccdca48b2c.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
"Pistola Springfield XD-E Single Stack - Cal 9mm 4,5""";12280.00;Arma;PH-4579;9;https://images.tcdn.com.br/img/img_prod/620600/pistola_springfield_xd_e_4_5_single_stack_calibre_9mm_4579_1_1dbe6f05bb9bbc7e062e046b802ea314_20260526150750.jpg;"Pistola Springfield XD-E Single Stack - Calibre 9mm 4,5"" A pistola 9mm Springfield XD-E 4.5"" é a escolha ideal para quem busca uma arma conf"
"Pistola Springfield XD-M - Cal 9mm 3,8""";12667.00;Arma;PH-4581;3;https://images.tcdn.com.br/img/img_prod/620600/pistola_springfield_xd_m_3_8_calibre_9mm_4581_1_8deb7f2f492d8c010825a0a31c99558f_20260526150751.jpg;"Pistola Springfield XD-M - Calibre 9mm 3,8"" A Springfield Armory é referência mundial quando o assunto é qualidade, segurança e desempenho. "
"Pistola Springfield XD-M Elite OSP Threaded - Cal 9mm 4,5""";14000.00;Arma;PH-4587;1;https://images.tcdn.com.br/img/img_prod/620600/pistola_springfield_xd_m_elite_osp_threaded_cal_1_20260526150753_07d487389237.jpg;"Pistola Springfield XD-M Elite OSP Threaded - Calibre 9mm 4,5"" A XD-M Elite é a linha de pistolas OSP (Optical Sight Prepared), desenvolvida"
